marca,modelo,ano_modelo,ano_fabr,quilometragem,cor,estado,cambio,motor,tipo_combustivel,preco
VOLKSWAGEN,FUSCA,1975.0,1975,75000.0,Laranja,SC,MANUAL,1.6,GASOLINA,49800.0
VOLKSWAGEN,JETTA,2016.0,2016,171677.0,Prata,SP,TIPTRONIC,1.4,GASOLINA,76900.0
VOLKSWAGEN,VOYAGE,2022.0,2021,55310.0,Prata,BA,MANUAL,1.0,nan,54900.0
VOLKSWAGEN,T-CROSS,2020.0,2020,38000.0,Branco,SP,AUTOMÁTICO,1.4,FLEX,122900.0
VOLKSWAGEN,TIGUAN,2019.0,2019,55668.0,Preto,SP,DSG,2.0,GASOLINA,239000.0
VOLKSWAGEN,T-CROSS,2021.0,2021,40000.0,Azul,MG,AUTOMÁTICO,1.0,FLEX,108990.0
VOLKSWAGEN,VIRTUS,2023.0,2023,0.0,Branco,SP,AUTOMÁTICO,1.0,nan,120500.0
VOLKSWAGEN,CROSSFOX,2012.0,2011,115000.0,Prata,MG,MANUAL,1.6,FLEX,42900.0
VOLKSWAGEN,FOX,2015.0,2015,74354.0,Azul,SP,AUTOMATIZADO,1.6,FLEX,47900.0
VOLKSWAGEN,UP,2021.0,2020,31000.0,Branco,DF,MANUAL,1.0,FLEX,79900.0
VOLKSWAGEN,FOX,2022.0,2021,24527.0,Prata,DF,MANUAL,1.6,FLEX,68000.0
VOLKSWAGEN,AMAROK,2019.0,2019,149764.0,Cinza,PE,AUTOMÁTICO,3.0,DIESEL,169990.0
VOLKSWAGEN,POLO,2022.0,2022,16000.0,Cinza,SC,AUTOMÁTICO,1.0,nan,116850.0
VOLKSWAGEN,GOL,2021.0,2021,30000.0,Cinza,RJ,MANUAL,1.6,nan,49900.0
VOLKSWAGEN,T-CROSS,2020.0,2019,49000.0,Branco,SP,AUTOMÁTICO,1.0,FLEX,112900.0
VOLKSWAGEN,TOUAREG,2016.0,2015,149000.0,Preto,SP,TIPTRONIC,3.6,GASOLINA,137800.0
VOLKSWAGEN,CROSS UP,2017.0,2017,85000.0,Branco,SP,MANUAL,1.0,FLEX,54900.0
VOLKSWAGEN,FOX,2020.0,2019,49000.0,Branco,RJ,MANUAL,1.6,FLEX,55900.0
VOLKSWAGEN,GOL,2020.0,2019,71650.0,Branco,SP,MANUAL,1.0,nan,49990.0
VOLKSWAGEN,VIRTUS,2018.0,2018,70665.0,Cinza,MG,AUTOMÁTICO,1.0,nan,75900.0
VOLKSWAGEN,GOLF,2015.0,2014,80293.0,Branco,SP,AUTOMÁTICO,1.4,GASOLINA,89900.0
VOLKSWAGEN,JETTA,2020.0,2020,45000.0,Prata,SP,TIPTRONIC,1.4,FLEX,129890.0
VOLKSWAGEN,JETTA,2020.0,2019,42300.0,Preto,SP,TIPTRONIC,1.4,FLEX,118890.0
VOLKSWAGEN,T-CROSS,2021.0,2020,43212.0,Cinza,SP,AUTOMÁTICO,1.0,FLEX,109990.0
VOLKSWAGEN,AMAROK,2017.0,2017,185181.0,Prata,RS,AUTOMÁTICO,2.0,DIESEL,129900.0
VOLKSWAGEN,GOLF,2017.0,2017,84000.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,159777.0
VOLKSWAGEN,AMAROK,2020.0,2019,72630.0,Branco,PR,AUTOMÁTICO,3.0,DIESEL,209900.0
VOLKSWAGEN,SPACEFOX,2018.0,2017,84300.0,Prata,SC,MANUAL,1.6,FLEX,57890.0
VOLKSWAGEN,SAVEIRO,2022.0,2021,23000.0,Branco,SP,MANUAL,1.6,FLEX,81900.0
VOLKSWAGEN,FOX,2014.0,2014,83185.0,Vermelho,RS,MANUAL,1.0,FLEX,44900.0
VOLKSWAGEN,GOLF,2014.0,2014,78000.0,Prata,RJ,AUTOMÁTICO,2.0,GASOLINA,118990.0
VOLKSWAGEN,NIVUS,2023.0,2023,0.0,Branco,SP,AUTOMÁTICO,1.0,FLEX,135990.0
VOLKSWAGEN,TIGUAN,2014.0,2014,97000.0,Prata,SP,TIPTRONIC,2.0,GASOLINA,75900.0
FORD,TERRITORY,2021.0,2020,28000.0,Marrom,SP,AUTOMÁTICO,1.5,GASOLINA,158000.0
FORD,RANGER,2016.0,2015,80000.0,Preto,CE,AUTOMÁTICO,3.2,DIESEL,134900.0
FORD,MUSTANG,2020.0,2020,12245.0,Cinza,SP,SELECTSHIFT,5.0,GASOLINA,429900.0
FORD,MAVERICK,2022.0,2022,24100.0,Branco,PR,AUTOMÁTICO,2.0,GASOLINA,209900.0
FORD,TERRITORY,2022.0,2021,10400.0,Branco,SP,AUTOMÁTICO,1.5,GASOLINA,183900.0
FORD,FIESTA,2014.0,2013,89132.0,Preto,PE,MANUAL,1.6,FLEX,32990.0
FORD,BRONCO SPORT,2021.0,2021,14000.0,Branco,SP,SELECTSHIFT,2.0,GASOLINA,235790.0
FORD,BRONCO SPORT,2021.0,2021,27790.0,Prata,SC,SELECTSHIFT,2.0,GASOLINA,223900.0
FORD,ECOSPORT,2017.0,2016,91000.0,Prata,SP,POWERSHIFT,2.0,FLEX,65900.0
FORD,MUSTANG,2020.0,2019,11000.0,Vermelho,SP,SELECTSHIFT,5.0,GASOLINA,439990.0
FORD,KA,2021.0,2020,29000.0,Preto,SP,MANUAL,1.5,FLEX,57990.0
FORD,F-250,2000.0,2000,273139.0,Prata,SP,MANUAL,4.2,DIESEL,120000.0
FORD,RANGER,2019.0,2018,49000.0,Vermelho,SP,AUTOMÁTICO,3.2,DIESEL,179900.0
FORD,RANGER,2022.0,2021,92650.0,Prata,SP,AUTOMÁTICO,2.2,DIESEL,170900.0
FORD,FUSION,2018.0,2018,63658.0,Branco,SP,AUTOMÁTICO,2.0,HÍBRIDO,139900.0
FORD,RANGER,2021.0,2020,35000.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,239900.0
FORD,F-150,2022.0,2022,500.0,Cinza,PR,SELECTSHIFT,5.0,nan,1599900.0
FORD,F-150,2021.0,2021,180.0,Azul,SP,SELECTSHIFT,5.0,nan,1890000.0
FORD,RANGER,2017.0,2016,118000.0,Prata,SP,AUTOMÁTICO,3.2,DIESEL,145900.0
FORD,KA,2019.0,2019,82000.0,Branco,SP,MANUAL,1.0,FLEX,48900.0
FORD,ECOSPORT,2013.0,2013,132000.0,Cinza,SP,MANUAL,1.6,FLEX,54000.0
FORD,MAVERICK,2022.0,2022,10000.0,Branco,SC,AUTOMÁTICO,2.0,GASOLINA,219990.0
FORD,RANGER,2020.0,2020,23600.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,208900.0
FORD,RANGER,2022.0,2021,9000.0,Prata,SC,AUTOMÁTICO,3.2,DIESEL,210000.0
FORD,FUSION,2017.0,2016,52226.0,Cinza,SP,AUTOMÁTICO,2.0,GASOLINA,94890.0
FORD,ECOSPORT,2019.0,2018,63000.0,Branco,MG,MANUAL,1.5,FLEX,75000.0
FORD,MUSTANG,2018.0,2018,24650.0,Preto,PR,SELECTSHIFT,5.0,GASOLINA,369990.0
FORD,ECOSPORT,2015.0,2014,93470.0,Preto,SP,POWERSHIFT,2.0,FLEX,56800.0
FORD,KA,2020.0,2020,55160.0,Branco,SP,MANUAL,1.0,FLEX,46800.0
FORD,MUSTANG,2020.0,2020,19650.0,Branco,PR,SELECTSHIFT,5.0,GASOLINA,419990.0
FORD,RANGER,2023.0,2022,9000.0,Branco,SC,AUTOMÁTICO,3.2,DIESEL,229900.0
FORD,MUSTANG,2022.0,2022,4500.0,Cinza,MG,SELECTSHIFT,5.0,GASOLINA,525000.0
FORD,MUSTANG,2020.0,2019,14000.0,Cinza,SC,SELECTSHIFT,5.0,GASOLINA,429900.0
FORD,ECOSPORT,2015.0,2014,50000.0,Branco,RJ,POWERSHIFT,2.0,FLEX,55900.0
FORD,RANGER,2021.0,2020,103800.0,Branco,MT,AUTOMÁTICO,2.2,DIESEL,154900.0
FORD,KA,2015.0,2015,109284.0,Prata,SP,MANUAL,1.5,FLEX,40990.0
FORD,KA,2020.0,2020,45310.0,Branco,SP,MANUAL,1.0,FLEX,50800.0
FORD,FIESTA,2018.0,2017,38871.0,Preto,SP,POWERSHIFT,1.0,GASOLINA,68900.0
FORD,F-250,2010.0,2010,134467.0,Preto,SP,MANUAL,3.9,DIESEL,185000.0
FORD,FIESTA,2014.0,2013,98000.0,Prata,MA,MANUAL,1.6,FLEX,33999.0
FORD,ECOSPORT,2014.0,2014,101000.0,Branco,SP,MANUAL,1.6,FLEX,54900.0
FORD,TERRITORY,2021.0,2020,28482.0,Cinza,SP,AUTOMÁTICO,1.5,GASOLINA,159900.0
FORD,FIESTA,2014.0,2013,100000.0,Preto,SP,MANUAL,1.0,FLEX,34990.0
FORD,F-250,2010.0,2009,225590.0,Prata,SP,MANUAL,3.9,DIESEL,200000.0
FORD,ECOSPORT,2012.0,2011,87000.0,Cinza,SP,AUTOMÁTICO,2.0,FLEX,44990.0
FORD,RANGER,2014.0,2014,127000.0,Preto,SP,MANUAL,2.5,FLEX,88890.0
FORD,RANGER,2021.0,2020,34000.0,Vermelho,SC,AUTOMÁTICO,3.2,DIESEL,215000.0
FORD,KA,2020.0,2019,53950.0,Prata,SP,AUTOMÁTICO,1.5,FLEX,66900.0
FORD,FIESTA,2011.0,2011,106638.0,Prata,SP,MANUAL,1.6,FLEX,28990.0
FORD,FUSION,2016.0,2015,57577.0,Preto,SP,AUTOMÁTICO,2.5,FLEX,89800.0
FORD,RANGER,2021.0,2020,28000.0,Prata,SP,AUTOMÁTICO,2.2,DIESEL,193990.0
FORD,RANGER,2021.0,2020,40000.0,Branco,SC,AUTOMÁTICO,3.2,DIESEL,189990.0
FORD,KA,2020.0,2020,47197.0,Cinza,SP,AUTOMÁTICO,1.5,FLEX,62320.0
FORD,RANGER,2019.0,2018,63000.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,185900.0
FORD,RANGER,2020.0,2019,57000.0,Branco,SP,MANUAL,2.2,DIESEL,158790.0
FORD,ECOSPORT,2017.0,2016,79900.0,Prata,SP,MANUAL,1.6,FLEX,67900.0
FORD,FUSION,2015.0,2015,77275.0,Preto,SP,AUTOMÁTICO,2.5,FLEX,79990.0
FORD,RANGER,2022.0,2021,48500.0,Azul,SC,AUTOMÁTICO,3.2,DIESEL,239000.0
FORD,FOCUS,2014.0,2013,139000.0,Prata,PR,AUTOMÁTICO,2.0,FLEX,52900.0
FORD,BRONCO SPORT,2021.0,2021,35129.0,Branco,SP,SELECTSHIFT,2.0,GASOLINA,215990.0
FORD,FUSION,2018.0,2018,70000.0,Branco,SP,AUTOMÁTICO,2.0,GASOLINA,89900.0
FORD,FOCUS,2014.0,2014,130224.0,Prata,SP,POWERSHIFT,2.0,FLEX,55900.0
FORD,FIESTA,2014.0,2013,136000.0,Prata,SP,MANUAL,1.0,FLEX,32900.0
FORD,KA,2020.0,2020,57100.0,Preto,SP,MANUAL,1.0,FLEX,48870.0
FORD,KA,2019.0,2019,38500.0,Branco,SP,MANUAL,1.5,FLEX,58900.0
FORD,ECOSPORT,2021.0,2020,21200.0,Azul,SP,AUTOMÁTICO,1.5,FLEX,93790.0
FORD,TERRITORY,2022.0,2021,6000.0,Prata,SP,AUTOMÁTICO,1.5,GASOLINA,189900.0
FORD,ECOSPORT,2009.0,2009,111111.0,Preto,RS,AUTOMÁTICO,2.0,FLEX,35900.0
FORD,KA +,2018.0,2017,74572.0,Prata,MG,MANUAL,1.0,FLEX,49800.0
FORD,RANGER,2014.0,2013,121368.0,Cinza,SP,AUTOMÁTICO,3.2,DIESEL,135000.0
FORD,FUSION,2019.0,2018,65000.0,Branco,SP,AUTOMÁTICO,2.0,GASOLINA,134900.0
FORD,KA,2018.0,2018,105200.0,Prata,SP,MANUAL,1.0,FLEX,42900.0
FORD,FUSION,2017.0,2017,77000.0,Branco,SP,AUTOMÁTICO,2.0,GASOLINA,108800.0
FORD,FIESTA,2014.0,2013,124000.0,Branco,SP,MANUAL,1.6,FLEX,34900.0
FORD,RANGER,2014.0,2013,90100.0,Branco,SP,MANUAL,2.5,FLEX,89900.0
FORD,ECOSPORT,2019.0,2018,64202.0,Preto,SP,AUTOMÁTICO,1.5,FLEX,75990.0
FORD,FUSION,2018.0,2018,91050.0,Prata,SP,AUTOMÁTICO,2.0,GASOLINA,109899.0
FORD,FUSION,2016.0,2015,94000.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,82900.0
FORD,RANGER,2017.0,2017,186000.0,Preto,DF,AUTOMÁTICO,3.2,DIESEL,139800.0
FORD,RANGER,2023.0,2022,5230.0,Preto,PR,AUTOMÁTICO,3.2,DIESEL,279900.0
FORD,FOCUS,2013.0,2012,134921.0,Prata,SP,AUTOMÁTICO,2.0,FLEX,41990.0
FORD,FUSION,2015.0,2015,60000.0,Prata,SP,AUTOMÁTICO,2.0,GASOLINA,87800.0
FORD,KA,2020.0,2020,65123.0,Branco,SP,MANUAL,1.0,FLEX,49800.0
FORD,KA,2020.0,2019,62000.0,Branco,SP,MANUAL,1.0,FLEX,54900.0
FORD,RANGER,2020.0,2019,119000.0,Cinza,SC,AUTOMÁTICO,3.2,DIESEL,184900.0
FORD,ECOSPORT,2015.0,2014,75000.0,Preto,SP,POWERSHIFT,2.0,FLEX,58900.0
FORD,FIESTA,2011.0,2010,127726.0,Preto,DF,MANUAL,1.0,FLEX,22900.0
FORD,KA,2020.0,2020,32000.0,Prata,SP,MANUAL,1.0,FLEX,56890.0
FORD,FIESTA,2017.0,2016,53000.0,Cinza,SP,POWERSHIFT,1.0,GASOLINA,63999.0
FORD,KA,2019.0,2019,70000.0,Branco,RJ,AUTOMÁTICO,1.5,FLEX,58000.0
FORD,RANGER,2020.0,2019,40341.0,Prata,PR,AUTOMÁTICO,3.2,DIESEL,209900.0
FORD,MUSTANG,2022.0,2022,1790.0,Cinza,MG,DCT,5.2,GASOLINA,1650000.0
FORD,FUSION,2016.0,2015,100960.0,Preto,MG,AUTOMÁTICO,2.0,GASOLINA,94890.0
FORD,ECOSPORT,2020.0,2019,75108.0,Cinza,SP,AUTOMÁTICO,1.5,FLEX,72300.0
FORD,RANGER,1997.0,1997,250760.0,Preto,MT,MANUAL,4.0,GASOLINA,75990.0
FORD,ECOSPORT,2020.0,2019,70800.0,Branco,RJ,AUTOMÁTICO,2.0,FLEX,85999.0
FORD,MAVERICK,2022.0,2022,7786.0,Cinza,SP,AUTOMÁTICO,2.0,GASOLINA,227000.0
FORD,ECOSPORT,2020.0,2020,36142.0,Prata,MG,AUTOMÁTICO,1.5,FLEX,79800.0
FORD,RANGER,2019.0,2019,76200.0,Prata,GO,AUTOMÁTICO,3.2,DIESEL,299000.0
FORD,RANGER,2015.0,2015,163000.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,141900.0
FORD,ECOSPORT,2015.0,2014,118000.0,Preto,SP,MANUAL,1.6,FLEX,57900.0
FORD,KA,2020.0,2020,37877.0,Prata,SP,AUTOMÁTICO,1.5,FLEX,69900.0
FORD,RANGER,2021.0,2020,35000.0,Prata,SP,AUTOMÁTICO,3.2,DIESEL,235900.0
FORD,RANGER,2020.0,2019,119000.0,Cinza,SC,AUTOMÁTICO,3.2,DIESEL,184900.0
FORD,ESCORT,1996.0,1995,42000.0,Bege,MG,MANUAL,1.0,GASOLINA,24900.0
FORD,FOCUS,2018.0,2017,75000.0,Branco,SP,POWERSHIFT,2.0,FLEX,73990.0
FORD,RANGER,2006.0,2005,219000.0,Prata,SP,MANUAL,3.0,DIESEL,55900.0
FORD,RANGER,2018.0,2017,135700.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,172990.0
FORD,ECOSPORT,2019.0,2019,55000.0,Branco,RJ,AUTOMÁTICO,1.5,FLEX,69900.0
FORD,ECOSPORT,2020.0,2019,38000.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,76992.0
FORD,RANGER,2021.0,2020,29800.0,Preto,SC,AUTOMÁTICO,2.2,DIESEL,185900.0
FORD,F-250,2002.0,2002,172582.0,Branco,SP,MANUAL,4.2,DIESEL,121900.0
FORD,ECOSPORT,2015.0,2014,99631.0,Branco,SC,POWERSHIFT,2.0,FLEX,62900.0
FORD,ECOSPORT,2020.0,2019,38000.0,Branco,SP,AUTOMÁTICO,1.5,FLEX,76991.0
FORD,FIESTA,2014.0,2013,134057.0,Branco,SP,POWERSHIFT,1.6,FLEX,43900.0
FORD,RANGER,2019.0,2019,119000.0,Prata,SP,AUTOMÁTICO,2.2,DIESEL,159990.0
FORD,RANGER,2021.0,2021,42000.0,Branco,SC,AUTOMÁTICO,3.2,DIESEL,239990.0
FORD,KA,2020.0,2019,62439.0,Branco,SP,MANUAL,1.0,FLEX,49800.0
FORD,KA,2021.0,2020,16000.0,Preto,SP,MANUAL,1.0,FLEX,54991.0
FORD,KA,2020.0,2019,41000.0,Prata,SP,MANUAL,1.0,FLEX,56900.0
FORD,FUSION,2015.0,2014,128420.0,Branco,DF,AUTOMÁTICO,2.0,GASOLINA,82990.0
FORD,MAVERICK,2022.0,2022,0.0,Prata,SC,AUTOMÁTICO,2.0,GASOLINA,240490.0
FORD,MUSTANG,2019.0,2018,24850.0,Preto,AL,SELECTSHIFT,5.0,GASOLINA,398900.0
FORD,RANGER,2017.0,2017,68458.0,Preto,SP,MANUAL,2.5,FLEX,129790.0
FORD,FIESTA,2017.0,2017,42000.0,Branco,SC,MANUAL,1.6,FLEX,56900.0
FORD,KA,2019.0,2018,59000.0,Branco,SP,MANUAL,1.5,FLEX,54990.0
FORD,KA,2020.0,2020,21057.0,Branco,SP,MANUAL,1.0,FLEX,60900.0
FORD,ECOSPORT,2020.0,2019,45946.0,Prata,SC,AUTOMÁTICO,2.0,FLEX,93900.0
FORD,TERRITORY,2022.0,2021,15473.0,Azul,SC,AUTOMÁTICO,1.5,GASOLINA,194900.0
FORD,KA,2018.0,2017,67400.0,Preto,SC,MANUAL,1.0,FLEX,49900.0
FORD,RANGER,2018.0,2018,120000.0,Preto,SC,AUTOMÁTICO,3.2,DIESEL,169900.0
FORD,ECOSPORT,2009.0,2008,190358.0,Preto,SP,MANUAL,1.6,FLEX,32900.0
FORD,FIESTA,2015.0,2014,130000.0,Branco,SP,POWERSHIFT,1.6,FLEX,43990.0
FORD,FUSION,2018.0,2018,83000.0,Preto,DF,AUTOMÁTICO,2.0,GASOLINA,119990.0
FORD,KA,2013.0,2013,86865.0,Preto,SP,MANUAL,1.0,FLEX,30990.0
FORD,F-150,2022.0,2022,0.0,Preto,MG,SELECTSHIFT,3.5,GASOLINA,1290000.0
FORD,KA,2019.0,2018,55387.0,Branco,SP,MANUAL,1.0,FLEX,52990.0
FORD,FUSION,2018.0,2017,65000.0,Prata,SC,AUTOMÁTICO,2.0,GASOLINA,122890.0
FORD,RANGER,2022.0,2021,2100.0,Cinza,SP,AUTOMÁTICO,3.2,DIESEL,241900.0
FORD,FUSION,2014.0,2013,120000.0,Branco,RS,AUTOMÁTICO,2.0,GASOLINA,85900.0
FORD,MUSTANG,2021.0,2021,7453.0,Branco,SC,SELECTSHIFT,5.0,GASOLINA,550000.0
FORD,KA,2020.0,2019,66120.0,Branco,PR,MANUAL,1.0,FLEX,55900.0
FORD,BRONCO SPORT,2021.0,2021,44500.0,Vermelho,SC,SELECTSHIFT,2.0,GASOLINA,208900.0
FORD,FOCUS,2015.0,2014,68000.0,Branco,SP,POWERSHIFT,2.0,FLEX,52490.0
FORD,ECOSPORT,2020.0,2019,52850.0,Azul,SP,AUTOMÁTICO,1.5,FLEX,83900.0
FORD,DEL REY,1987.0,1987,67000.0,Marrom,SP,MANUAL,1.8,nan,25000.0
FORD,TERRITORY,2021.0,2020,36000.0,Marrom,RJ,AUTOMÁTICO,1.5,GASOLINA,164990.0
FORD,MUSTANG,2022.0,2022,800.0,Preto,PR,SELECTSHIFT,5.0,GASOLINA,539900.0
FORD,RANGER,2022.0,2021,32239.0,Cinza,PR,AUTOMÁTICO,3.2,DIESEL,208900.0
FORD,RANGER,2018.0,2017,75000.0,Preto,MG,AUTOMÁTICO,3.2,DIESEL,162900.0
FORD,RANGER,2021.0,2020,37000.0,Branco,RS,AUTOMÁTICO,2.2,DIESEL,189900.0
FORD,RANGER,2020.0,2020,59000.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,192900.0
FORD,TERRITORY,2021.0,2020,41343.0,Branco,MG,AUTOMÁTICO,1.5,GASOLINA,144990.0
FORD,ECOSPORT,2014.0,2014,78000.0,Branco,SP,POWERSHIFT,2.0,FLEX,66700.0
FORD,RANGER,2020.0,2019,73529.0,Cinza,MT,AUTOMÁTICO,2.2,DIESEL,149900.0
FORD,FUSION,2018.0,2018,74545.0,Branco,SP,AUTOMÁTICO,2.0,GASOLINA,99900.0
FORD,F-250,2007.0,2006,350000.0,Prata,SP,MANUAL,3.9,DIESEL,165990.0
FORD,ECOSPORT,2014.0,2013,92014.0,Preto,SP,MANUAL,1.6,FLEX,55990.0
FORD,FUSION,2017.0,2017,79000.0,Branco,SP,AUTOMÁTICO,2.0,GASOLINA,114900.0
FORD,ECOSPORT,2017.0,2017,113744.0,Branco,MG,MANUAL,1.6,FLEX,64990.0
FORD,EDGE,2012.0,2012,141000.0,Cinza,SP,AUTOMÁTICO,3.5,GASOLINA,63999.0
FORD,RANGER,2021.0,2020,15000.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,212900.0
FORD,KA,2021.0,2020,63782.0,Branco,SP,MANUAL,1.0,FLEX,52900.0
FORD,KA,2019.0,2019,55551.0,Prata,SP,MANUAL,1.0,FLEX,48990.0
FORD,ECOSPORT,2020.0,2020,47322.0,Branco,SP,MANUAL,1.5,FLEX,82890.0
FORD,RANGER,2014.0,2013,86000.0,Branco,SP,AUTOMÁTICO,3.2,DIESEL,125900.0
FORD,RANGER,2022.0,2021,17000.0,Preto,RJ,AUTOMÁTICO,3.2,DIESEL,215990.0
FORD,ECOSPORT,2020.0,2019,29772.0,Cinza,PE,AUTOMÁTICO,1.5,FLEX,82900.0
FORD,ECOSPORT,2020.0,2019,44500.0,Prata,SP,AUTOMÁTICO,1.5,FLEX,77700.0
FORD,FIESTA,2015.0,2014,79000.0,Branco,PR,MANUAL,1.5,FLEX,44900.0
FORD,MUSTANG,2022.0,2022,0.0,Preto,SC,SELECTSHIFT,5.0,GASOLINA,566900.0
FORD,RANGER,2018.0,2018,91000.0,Branco,MG,AUTOMÁTICO,2.2,DIESEL,155900.0
FORD,RANGER,2023.0,2022,0.0,Branco,SC,AUTOMÁTICO,3.2,DIESEL,249900.0
FORD,KA,2015.0,2015,57000.0,Prata,SP,MANUAL,1.0,FLEX,41992.0
FORD,TERRITORY,2022.0,2021,23500.0,Branco,DF,AUTOMÁTICO,1.5,GASOLINA,179900.0
FORD,KA +,2018.0,2017,72500.0,Prata,SP,MANUAL,1.5,FLEX,53900.0
FORD,FUSION,2015.0,2015,133600.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,82891.0
FORD,FIESTA,2017.0,2017,70000.0,Prata,SP,POWERSHIFT,1.6,FLEX,65990.0
FORD,TERRITORY,2021.0,2020,52761.0,Branco,SP,AUTOMÁTICO,1.5,GASOLINA,165900.0
FORD,KA,2020.0,2019,52300.0,Branco,SP,MANUAL,1.0,FLEX,52990.0
FORD,FIESTA,2014.0,2013,103000.0,Branco,SP,MANUAL,1.6,FLEX,34900.0
FORD,ECOSPORT,2021.0,2020,38000.0,Vermelho,SP,AUTOMÁTICO,1.5,FLEX,93790.0
FORD,ECOSPORT,2020.0,2019,33964.0,Cinza,SP,AUTOMÁTICO,1.5,FLEX,81900.0
FORD,RANGER,2019.0,2018,47000.0,Branco,MG,AUTOMÁTICO,3.2,DIESEL,185970.0
FORD,RANGER,2017.0,2016,133752.0,Prata,SP,MANUAL,2.5,FLEX,105000.0
FORD,RANGER,2019.0,2018,76229.0,Branco,RS,AUTOMÁTICO,3.2,DIESEL,195900.0
FORD,RANGER,2023.0,2023,0.0,Preto,SC,AUTOMÁTICO,2.2,DIESEL,199900.0
FORD,MUSTANG,2022.0,2022,3318.0,Laranja,GO,SELECTSHIFT,5.0,GASOLINA,514900.0
FORD,FUSION,2017.0,2016,82000.0,Preto,SP,AUTOMÁTICO,2.0,GASOLINA,92990.0
FORD,F-250,2009.0,2009,300000.0,Prata,SP,MANUAL,3.9,DIESEL,189999.0
FORD,RANGER,2018.0,2017,173000.0,Vermelho,SC,AUTOMÁTICO,2.2,DIESEL,154500.0
FORD,KA,2019.0,2019,26000.0,Prata,SP,MANUAL,1.5,FLEX,58991.0
FORD,MUSTANG,2022.0,2022,0.0,Preto,SP,SELECTSHIFT,5.0,GASOLINA,519900.0
FORD,MUSTANG,2022.0,2022,0.0,Cinza,SC,SELECTSHIFT,5.0,GASOLINA,566900.0
FORD,KA,2015.0,2015,43111.0,Branco,RS,MANUAL,1.5,FLEX,49990.0
FORD,FIESTA,2015.0,2014,103000.0,Branco,MG,POWERSHIFT,1.6,FLEX,49900.0
FORD,RANGER,2023.0,2022,0.0,Prata,SC,AUTOMÁTICO,3.2,DIESEL,279900.0
FORD,ECOSPORT,2019.0,2018,62290.0,Vermelho,SC,MANUAL,1.5,FLEX,74899.0
FORD,ECOSPORT,2014.0,2013,124000.0,Prata,SP,POWERSHIFT,2.0,FLEX,54890.0
FORD,MAVERICK,2022.0,2022,0.0,Laranja,SC,AUTOMÁTICO,2.0,GASOLINA,240490.0
FORD,F-150,2023.0,2022,0.0,Preto,MS,PRO,ELÉTRICO,ELÉTRICO,1140000.0
FORD,KA,2020.0,2019,33000.0,Branco,SC,MANUAL,1.0,FLEX,57900.0
FORD,KA,2020.0,2019,117000.0,Preto,SP,AUTOMÁTICO,1.5,FLEX,66900.0
FORD,FIESTA,2014.0,2014,111000.0,Branco,SP,POWERSHIFT,1.6,FLEX,45900.0
FORD,MAVERICK,2022.0,2022,0.0,Azul,SC,AUTOMÁTICO,2.0,GASOLINA,240490.0
FORD,ECOSPORT,2009.0,2009,43700.0,Prata,SP,AUTOMÁTICO,2.0,GASOLINA,37900.0
FORD,ECOSPORT,2020.0,2019,45478.0,Preto,SP,AUTOMÁTICO,2.0,FLEX,87890.0
FORD,FUSION,2014.0,2014,126600.0,Azul,PR,AUTOMÁTICO,2.0,HÍBRIDO,95900.0
FORD,RANGER,2023.0,2022,7539.0,Azul,DF,AUTOMÁTICO,3.2,DIESEL,234999.0
FORD,KA,2020.0,2019,44800.0,Vermelho,PR,MANUAL,1.5,FLEX,65900.0
FORD,ECOSPORT,2019.0,2018,73000.0,Vermelho,SC,AUTOMÁTICO,1.5,FLEX,79900.0
FORD,RANGER,2021.0,2020,73581.0,Preto,MG,AUTOMÁTICO,3.2,DIESEL,232000.0
FORD,ECOSPORT,2015.0,2014,75000.0,Branco,RJ,MANUAL,1.6,FLEX,59900.0
FORD,F-250,2011.0,2011,296000.0,Preto,MG,MANUAL,3.9,DIESEL,210000.0
FORD,RANGER,2023.0,2022,0.0,Branco,SC,AUTOMÁTICO,3.2,DIESEL,245900.0
FORD,MAVERICK,2022.0,2022,0.0,Cinza,SC,AUTOMÁTICO,2.0,GASOLINA,240490.0
FORD,RANGER,2018.0,2017,148863.0,Branco,SP,AUTOMÁTICO,2.2,DIESEL,149777.0
FORD,ECOSPORT,2021.0,2020,36920.0,Preto,SP,AUTOMÁTICO,1.5,FLEX,91990.0
FORD,RANGER,2021.0,2020,29800.0,Preto,SC,AUTOMÁTICO,2.2,DIESEL,185900.0
FORD,KA,2020.0,2020,68000.0,Cinza,SP,MANUAL,1.0,FLEX,54900.0
FORD,KA,2020.0,2020,22239.0,Prata,SP,AUTOMÁTICO,1.5,FLEX,67900.0
FORD,FIESTA,2014.0,2014,115000.0,Vermelho,PR,MANUAL,1.0,FLEX,33900.0
